표현,accord,해당군 수,해당군 비율,전체 비율,배수,배수 CI하한,순환,신호
흔한,tuberose,106,0.03761533002129169,0.03923938441704939,0.9586116240128362,0.7795839464453717,False,False
흔한,violet,148,0.0525195173882186,0.05575698976714205,0.9419360264525737,0.7942185914930724,False,False
흔한,nutty,124,0.0440028388928318,0.047860768672951415,0.9193926489881068,0.7611678483625878,False,False
흔한,metallic,41,0.014549325762952448,0.01651760535009266,0.8808374733853795,0.6131812344730937,False,False
흔한,earthy,337,0.11958836053938963,0.13802272177906696,0.8664396629622677,0.7796391416661331,False,False
흔한,amber,899,0.3190205819730305,0.3727338651196519,0.8558937403517687,0.8097234007888447,False,False
흔한,mossy,99,0.035131298793470545,0.04117315284827975,0.8532574350797709,0.6881553094168134,False,False
흔한,almond,96,0.034066713981547196,0.04068971074047216,0.837231657871252,0.6726279315340402,False,False
흔한,yellow floral,131,0.046486870120652946,0.05599871082104585,0.830141791463919,0.691326905623696,False,False
흔한,vanilla,818,0.2902767920511001,0.3528321650149061,0.8227050162471348,0.7752078096924043,False,False
흔한,animalic,275,0.09758694109297374,0.11868503746676336,0.8222345729157482,0.7299161994886001,False,False
흔한,cacao,52,0.018452803406671398,0.022560631697687534,0.8179205110007097,0.5976678864676438,False,False
흔한,honey,82,0.029098651525904896,0.03609701071630006,0.806123580553584,0.6341988618142971,False,False
흔한,chocolate,37,0.01312987934705465,0.016598179034727257,0.7910433620208508,0.5378306528227412,False,False
흔한,patchouli,226,0.0801987224982257,0.10305374264765128,0.7782223181590923,0.6809134239227695,False,False
흔한,warm spicy,816,0.2895670688431512,0.3775682861977278,0.7669263532676802,0.7225730269700088,False,False
흔한,caramel,99,0.035131298793470545,0.047296752880509225,0.7427845814748942,0.5990585402248579,False,False
흔한,iris,152,0.0539389638041164,0.07356377407138828,0.7332272505727149,0.6198482948013927,False,False
흔한,balsamic,305,0.10823278921220723,0.1545403271291596,0.7003530484424944,0.6261282674320158,False,False
