composition,fragrantica_id,x,y,family,korea_rank
D1 cap30,16657,6.411965847015381,1.1001955270767212,GREEN,129
D1 cap30,122669,1.3120464086532593,-0.23098060488700867,GOURMAND,130
D1 cap30,76824,1.312487244606018,0.9057431221008301,GOURMAND,131
D1 cap30,42670,3.0813863277435303,-1.3673348426818848,CITRUS,132
D1 cap30,99134,5.478150844573975,1.3124058246612549,AMBER,134
D1 cap30,74636,6.69133186340332,-2.14699649810791,AQUATIC,135
D1 cap30,1198,6.7644829750061035,-1.2620471715927124,AQUATIC,136
D1 cap30,4023,5.135227203369141,0.7009558081626892,WOODY,137
D1 cap30,43531,5.708168983459473,-0.6740265488624573,GREEN,138
D1 cap30,129391,4.8068718910217285,1.8509336709976196,MUSK,139
D1 cap30,3172,5.763692855834961,0.9716469049453735,AMBER,144
D1 cap30,115747,4.112671375274658,0.5156490206718445,WOODY,148
D1 cap30,115746,5.222944736480713,-0.7091420888900757,GREEN,149
D1 cap30,95035,0.9410227537155151,0.358319491147995,GOURMAND,150
D1 cap30,75969,1.3206312656402588,0.7190440893173218,GOURMAND,153
D1 cap30,64093,-2.4525461196899414,-1.5043636560440063,MUSK,154
D1 cap30,109564,4.4316325187683105,1.6417821645736694,WOODY,155
D1 cap30,95156,0.9787358045578003,-0.39904892444610596,GOURMAND,156
D1 cap30,31247,4.615188121795654,1.9006859064102173,WOODY,157
D1 cap30,57088,2.3836886882781982,1.5305817127227783,AMBER,161
D1 cap30,50788,6.143292427062988,0.5427930951118469,GREEN,164
D1 cap30,68367,0.45366987586021423,-0.5386488437652588,FRUITY,165
D1 cap30,815,6.764163970947266,-1.06941556930542,AQUATIC,166
D1 cap30,85144,4.055210113525391,1.4798704385757446,WOODY,167
D1 cap30,57384,2.13903546333313,1.846238613128662,GOURMAND,169
D1 cap30,46623,4.433432579040527,-1.6199966669082642,CITRUS,170
D1 cap30,108587,-0.11469636112451553,-1.0077265501022339,AQUATIC,171
D1 cap30,84224,2.912456512451172,-1.2351417541503906,CITRUS,172
D1 cap30,39761,0.8855124711990356,0.2881317436695099,GOURMAND,173
D1 cap30,70985,6.974359035491943,-1.60007643699646,AQUATIC,174
D1 cap30,52180,6.175648212432861,1.369490623474121,CITRUS,175
D1 cap30,72381,0.5501651167869568,-0.7415202856063843,FRUITY,176
D1 cap30,485,3.7586443424224854,-1.1374233961105347,CITRUS,177
D1 cap30,103564,5.229941368103027,-0.18190595507621765,WOODY,180
D1 cap30,69281,6.1012115478515625,0.5615248680114746,WOODY,182
D1 cap30,89712,2.8005099296569824,1.9222115278244019,GOURMAND,183
D1 cap30,54785,3.045869827270508,1.795989751815796,AMBER,184
D1 cap30,47891,6.996580123901367,-1.894007682800293,AQUATIC,185
D1 cap30,48434,3.422795295715332,-0.08426052331924438,WOODY,186
D1 cap30,64092,5.813141822814941,-0.564353346824646,GREEN,187
D1 cap30,120743,-2.7467126846313477,-1.4366157054901123,WOODY,190
D1 cap30,32523,4.031718730926514,0.7451862096786499,WOODY,191
D1 cap30,124051,-1.373045802116394,-1.582315444946289,MUSK,193
D1 cap30,46300,0.08562950044870377,-0.9606145024299622,MUSK,194
D1 cap30,104123,0.13692547380924225,-0.7622666954994202,MUSK,196
D1 cap30,132011,4.986244201660156,-2.19783091545105,CITRUS,197
D1 cap30,114281,5.391347885131836,1.5785819292068481,MUSK,198
D1 cap30,114188,3.9312450885772705,-0.7100958228111267,CITRUS,199
D1 cap30,50767,4.119898319244385,1.552850604057312,WOODY,201
D1 cap30,62766,5.888584136962891,0.3639370799064636,GREEN,202
