map_identity_id,fragrantica_id,fragrantica_brand,fragrantica_name,fragrantica_year,commercial_identity_ids,commercial_identity_count,has_purchase_signal,has_hwahae_signal,best_hwahae_rank,purchase_overlap_statuses,accord_count,note_count,map_identity_conflict,best_musinsa_rank,best_oliveyoung_rank,best_lotte_rank,purchase_rrf_k20,purchase_rrf_k60,purchase_rrf_k100,purchase_rrf_without_musinsa,purchase_rrf_without_oliveyoung,purchase_rrf_without_lotte,map_ready,selection_rank,selection_status,selection_basis
fragrantica:98468,98468,Adidas,Spark Up,2024.0,ci_9dc4ddf6a982|ci_e24fb8fa9c57,2,True,False,,,8,4,False,173.0,99.0,,0.013584708494796881,0.010581153669662861,0.008688129291144367,0.006289308176100629,0.004291845493562232,0.010581153669662861,True,100,TOP200,PURCHASE_RRF_FILL
fragrantica:59392,59392,Banana Republic,Dark Cherry & Amber,2019.0,ci_cff22b02dea9,1,True,False,,,8,6,False,,,35.0,0.01818181818181818,0.010526315789473684,0.007407407407407408,0.010526315789473684,0.010526315789473684,0.0,True,101,TOP200,PURCHASE_RRF_FILL
fragrantica:60320,60320,Replay,Signature Lovers for Woman,2020.0,ci_d60c0d374cfc,1,True,False,,,8,12,False,,,36.0,0.017857142857142856,0.010416666666666666,0.007352941176470588,0.010416666666666666,0.010416666666666666,0.0,True,102,TOP200,PURCHASE_RRF_FILL
fragrantica:54885,54885,Mancera,Instant Crush,2019.0,ci_029d5242811e,1,True,False,,,8,12,False,,,38.0,0.017241379310344827,0.01020408163265306,0.007246376811594203,0.01020408163265306,0.01020408163265306,0.0,True,103,TOP200,PURCHASE_RRF_FILL
fragrantica:122211,122211,Narciso Rodriguez,Pure Musc Blanc For Her,2026.0,ci_55c32188b932,1,True,False,,,8,9,False,,40.0,,0.016666666666666666,0.01,0.007142857142857143,0.01,0.0,0.01,True,104,TOP200,PURCHASE_RRF_FILL
fragrantica:10728,10728,Rance 1795,Helene,2010.0,ci_ef14f19b3b75,1,True,False,,,8,13,False,,,40.0,0.016666666666666666,0.01,0.007142857142857143,0.01,0.01,0.0,True,105,TOP200,PURCHASE_RRF_FILL
fragrantica:76893,76893,Mancera,Tonka Cola,2022.0,ci_17579459b767,1,True,False,,,8,11,False,,,41.0,0.01639344262295082,0.009900990099009901,0.0070921985815602835,0.009900990099009901,0.009900990099009901,0.0,True,106,TOP200,PURCHASE_RRF_FILL
fragrantica:94718,94718,Kenneth Cole,Mankind Rise,2022.0,ci_e202954dd7c6,1,True,False,,,8,9,False,,,42.0,0.016129032258064516,0.00980392156862745,0.007042253521126761,0.00980392156862745,0.00980392156862745,0.0,True,107,TOP200,PURCHASE_RRF_FILL
fragrantica:115749,115749,BMW Fragrances,BMW M 2025,2025.0,ci_c6b3db5b5caa,1,True,False,,,8,10,False,,,43.0,0.015873015873015872,0.009708737864077669,0.006993006993006993,0.009708737864077669,0.009708737864077669,0.0,True,108,TOP200,PURCHASE_RRF_FILL
fragrantica:109565,109565,Sennok,Soap Clean Soap,,ci_f40670521ac6,1,True,False,,,8,8,False,47.0,,,0.014925373134328358,0.009345794392523364,0.006802721088435374,0.0,0.009345794392523364,0.009345794392523364,True,109,TOP200,PURCHASE_RRF_FILL
fragrantica:75731,75731,Mancera,Fabulous Yuzu,2022.0,ci_a1c5a87f45bb,1,True,False,,,8,10,False,,,47.0,0.014925373134328358,0.009345794392523364,0.006802721088435374,0.009345794392523364,0.009345794392523364,0.0,True,110,TOP200,PURCHASE_RRF_FILL
fragrantica:42782,42782,Mancera,Coco Vanille,2016.0,ci_df319d71a09a,1,True,False,,,8,8,False,,,49.0,0.014492753623188406,0.009174311926605505,0.006711409395973154,0.009174311926605505,0.009174311926605505,0.0,True,111,TOP200,PURCHASE_RRF_FILL
fragrantica:122669,122669,Coach,Coach Cherry,2026.0,ci_b691058531a8,1,True,False,,,8,10,False,146.0,175.0,,0.011152301513747298,0.009109688080975006,0.007701404286770141,0.00425531914893617,0.0048543689320388345,0.009109688080975006,True,112,TOP200,PURCHASE_RRF_FILL
fragrantica:76824,76824,Sabrina Carpenter,Sweet Tooth,2022.0,ci_4630385a2560,1,True,False,,,8,11,False,319.0,95.0,,0.011645504681287675,0.00909013533066644,0.007514839973073863,0.0064516129032258064,0.002638522427440633,0.00909013533066644,True,113,TOP200,PURCHASE_RRF_FILL
fragrantica:42670,42670,Mancera,Sicily,2016.0,ci_7a181ba8b2ed,1,True,False,,,8,12,False,,,51.0,0.014084507042253521,0.009009009009009009,0.006622516556291391,0.009009009009009009,0.009009009009009009,0.0,True,114,TOP200,PURCHASE_RRF_FILL
fragrantica:18042,18042,Mancera,Roses Greedy,2012.0,ci_36c77bf10f8a,1,True,False,,,8,13,False,,,53.0,0.0136986301369863,0.008849557522123894,0.006535947712418301,0.008849557522123894,0.008849557522123894,0.0,True,115,TOP200,PURCHASE_RRF_FILL
fragrantica:99134,99134,Luafee,"Oh, Love",2024.0,ci_979dd155638a,1,True,False,,,8,11,False,,54.0,,0.013513513513513514,0.008771929824561403,0.006493506493506494,0.008771929824561403,0.0,0.008771929824561403,True,116,TOP200,PURCHASE_RRF_FILL
fragrantica:74636,74636,Mancera,French Riviera,2022.0,ci_393fc8cf01a3,1,True,False,,,8,13,False,,,55.0,0.013333333333333334,0.008695652173913044,0.0064516129032258064,0.008695652173913044,0.008695652173913044,0.0,True,117,TOP200,PURCHASE_RRF_FILL
fragrantica:1198,1198,Ralph Lauren,Polo Blue,2003.0,ci_0ff12b1de629,1,True,False,,,8,9,False,135.0,231.0,,0.010435676648245726,0.008564631245043617,0.007276467185189947,0.003436426116838488,0.005128205128205128,0.008564631245043617,True,118,TOP200,PURCHASE_RRF_FILL
fragrantica:4023,4023,Montblanc,Starwalker,2005.0,ci_844980499428,1,True,False,,,8,10,False,259.0,126.0,,0.010433544459174153,0.00851114032426602,0.007210294081396208,0.005376344086021506,0.003134796238244514,0.00851114032426602,True,119,TOP200,PURCHASE_RRF_FILL
fragrantica:43531,43531,Etat Libre d'Orange,You Or Someone Like You,2017.0,ci_d3072c84a2f6,1,True,False,,,8,9,False,58.0,,,0.01282051282051282,0.00847457627118644,0.006329113924050633,0.0,0.00847457627118644,0.00847457627118644,True,120,TOP200,PURCHASE_RRF_FILL
fragrantica:129391,129391,Calvin Klein,CK One Night Essence,2026.0,ci_ae81bd990904,1,True,False,,,8,9,False,,59.0,,0.012658227848101266,0.008403361344537815,0.006289308176100629,0.008403361344537815,0.0,0.008403361344537815,True,121,TOP200,PURCHASE_RRF_FILL
fragrantica:123059,123059,RboW,Tokyo Fig,2025.0,ci_f5761360f432,1,True,False,,,8,8,False,60.0,,,0.0125,0.008333333333333333,0.00625,0.0,0.008333333333333333,0.008333333333333333,True,122,TOP200,PURCHASE_RRF_FILL
fragrantica:69742,69742,Lanvin,Sunny Magnolia,2021.0,ci_cacb957def3b,1,True,False,,,8,6,False,,61.0,,0.012345679012345678,0.008264462809917356,0.006211180124223602,0.008264462809917356,0.0,0.008264462809917356,True,123,TOP200,PURCHASE_RRF_FILL
fragrantica:50789,50789,Essential Parfums,Nice Bergamote,2018.0,ci_0e762e9fa72f,1,True,False,,,8,5,False,,,63.0,0.012048192771084338,0.008130081300813009,0.006134969325153374,0.008130081300813009,0.008130081300813009,0.0,True,124,TOP200,PURCHASE_RRF_FILL
fragrantica:6420,6420,Rance 1795,Rue Rance Eau De La Couronne,2009.0,ci_3c138ae27883,1,True,False,,,8,12,False,,,64.0,0.011904761904761904,0.008064516129032258,0.006097560975609756,0.008064516129032258,0.008064516129032258,0.0,True,125,TOP200,PURCHASE_RRF_FILL
fragrantica:3172,3172,Rance 1795,Francois Charles,2007.0,ci_a31874bc1078,1,True,False,,,8,28,False,,,66.0,0.011627906976744186,0.007936507936507936,0.006024096385542169,0.007936507936507936,0.007936507936507936,0.0,True,126,TOP200,PURCHASE_RRF_FILL
fragrantica:64015,64015,Jimmy Choo,I Want Choo,2020.0,ci_30370b03b0c1,1,True,False,,,8,5,False,,67.0,,0.011494252873563218,0.007874015748031496,0.005988023952095809,0.007874015748031496,0.0,0.007874015748031496,True,127,TOP200,PURCHASE_RRF_FILL
fragrantica:1924,1924,Rance 1795,Eugenie,2006.0,ci_15c399e96ac7|ci_4729f48f8c29,2,True,False,,,8,20,False,,,67.0,0.011494252873563218,0.007874015748031496,0.005988023952095809,0.007874015748031496,0.007874015748031496,0.0,True,128,TOP200,PURCHASE_RRF_FILL
fragrantica:16931,16931,Lalique,L'Amour,2013.0,ci_77cc9879d419,1,True,False,,,8,9,False,,,72.0,0.010869565217391304,0.007575757575757576,0.005813953488372093,0.007575757575757576,0.007575757575757576,0.0,True,129,TOP200,PURCHASE_RRF_FILL
fragrantica:115747,115747,BMW Fragrances,BMW M  1985,2025.0,ci_e308c32a4ecb,1,True,False,,,8,9,False,,,73.0,0.010752688172043012,0.007518796992481203,0.005780346820809248,0.007518796992481203,0.007518796992481203,0.0,True,130,TOP200,PURCHASE_RRF_FILL
fragrantica:115746,115746,BMW Fragrances,BMW M 1972,2025.0,ci_d2c39dca8ba1,1,True,False,,,8,9,False,,,74.0,0.010638297872340425,0.007462686567164179,0.005747126436781609,0.007462686567164179,0.007462686567164179,0.0,True,131,TOP200,PURCHASE_RRF_FILL
fragrantica:95035,95035,Youssoful,Berry Sexy,2021.0,ci_2002333a4a42,1,True,False,,,8,5,False,76.0,,,0.010416666666666666,0.007352941176470588,0.005681818181818182,0.0,0.007352941176470588,0.007352941176470588,True,132,TOP200,PURCHASE_RRF_FILL
fragrantica:50225,50225,Banana Republic,Neroli Woods,2018.0,ci_6417c841663e,1,True,False,,,8,11,False,,,77.0,0.010309278350515464,0.0072992700729927005,0.005649717514124294,0.0072992700729927005,0.0072992700729927005,0.0,True,133,TOP200,PURCHASE_RRF_FILL
fragrantica:37602,37602,Nishane,Hundred Silent Ways,2016.0,ci_6525a252213c|ci_5ff6bd9e62a7,2,True,False,,,8,9,False,,,79.0,0.010101010101010102,0.007194244604316547,0.00558659217877095,0.007194244604316547,0.007194244604316547,0.0,True,134,TOP200,PURCHASE_RRF_FILL
fragrantica:75969,75969,Jimmy Choo,I Want Choo Forever,2022.0,ci_cde0bdb250ad,1,True,False,,,8,9,False,,80.0,,0.01,0.007142857142857143,0.005555555555555556,0.007142857142857143,0.0,0.007142857142857143,True,135,TOP200,PURCHASE_RRF_FILL
fragrantica:64093,64093,Nishane,Nanshe,2020.0,ci_f87ccd37195b|ci_961b6c888564,2,True,False,,,8,14,False,,,80.0,0.01,0.007142857142857143,0.005555555555555556,0.007142857142857143,0.007142857142857143,0.0,True,136,TOP200,PURCHASE_RRF_FILL
fragrantica:109564,109564,Sennok,Slow September,2023.0,ci_fb38803bbfcc,1,True,False,,,8,5,False,82.0,,,0.00980392156862745,0.007042253521126761,0.005494505494505495,0.0,0.007042253521126761,0.007042253521126761,True,137,TOP200,PURCHASE_RRF_FILL
fragrantica:95156,95156,Jimmy Choo,I Want Choo Le Parfum,2024.0,ci_b1e88853f76a,1,True,False,,,8,9,False,,82.0,,0.00980392156862745,0.007042253521126761,0.005494505494505495,0.007042253521126761,0.0,0.007042253521126761,True,138,TOP200,PURCHASE_RRF_FILL
fragrantica:31247,31247,Narciso Rodriguez,Narciso Rodriguez for Him Bleu Noir,2015.0,ci_53cfaa111d0d|ci_2f24ebaf093c,2,True,False,,,8,7,False,181.0,288.0,,0.008221877624862699,0.0070229408117518,0.006136038448838831,0.0028735632183908046,0.004149377593360996,0.0070229408117518,True,139,TOP200,PURCHASE_RRF_FILL
fragrantica:1000,1000,Burberry,Weekend for Women,1997.0,ci_91832dbcb560,1,True,False,,,8,13,False,,83.0,,0.009708737864077669,0.006993006993006993,0.00546448087431694,0.006993006993006993,0.0,0.006993006993006993,True,140,TOP200,PURCHASE_RRF_FILL
fragrantica:103276,103276,Essential Parfums,Velvet Iris,2025.0,ci_ccaf177d157d,1,True,False,,,8,10,False,,,85.0,0.009523809523809525,0.006896551724137931,0.005405405405405406,0.006896551724137931,0.006896551724137931,0.0,True,141,TOP200,PURCHASE_RRF_FILL
fragrantica:111273,111273,Chloé,Chloé Le Parfum,2025.0,ci_e244fce7bce0,1,True,False,,,8,4,False,,86.0,,0.009433962264150943,0.00684931506849315,0.005376344086021506,0.00684931506849315,0.0,0.00684931506849315,True,142,TOP200,PURCHASE_RRF_FILL
fragrantica:57088,57088,Essential Parfums,Divine Vanille,2019.0,ci_e4a21527d71c,1,True,False,,,8,12,False,,,86.0,0.009433962264150943,0.00684931506849315,0.005376344086021506,0.00684931506849315,0.00684931506849315,0.0,True,143,TOP200,PURCHASE_RRF_FILL
fragrantica:50787,50787,Essential Parfums,Rose Magnetic,2018.0,ci_dca33c49dbd3,1,True,False,,,8,8,False,,,87.0,0.009345794392523364,0.006802721088435374,0.0053475935828877,0.006802721088435374,0.006802721088435374,0.0,True,144,TOP200,PURCHASE_RRF_FILL
fragrantica:72,72,Kenzo,Flower by Kenzo,2000.0,ci_1f86ce3efead,1,True,False,,,8,11,False,,88.0,,0.009259259259259259,0.006756756756756757,0.005319148936170213,0.006756756756756757,0.0,0.006756756756756757,True,145,TOP200,PURCHASE_RRF_FILL
fragrantica:50788,50788,Essential Parfums,Mon Vetiver,2018.0,ci_7efb9f7918b8,1,True,False,,,8,8,False,,,88.0,0.009259259259259259,0.006756756756756757,0.005319148936170213,0.006756756756756757,0.006756756756756757,0.0,True,146,TOP200,PURCHASE_RRF_FILL
fragrantica:23032,23032,Clean,Cool Cotton,2013.0,ci_ddb2869192fa,1,True,False,,,8,9,False,89.0,,,0.009174311926605505,0.006711409395973154,0.005291005291005291,0.0,0.006711409395973154,0.006711409395973154,True,147,TOP200,PURCHASE_RRF_FILL
fragrantica:815,815,Burberry,Touch for Men,2000.0,ci_3d6cd9885fad,1,True,False,,,8,9,False,,89.0,,0.009174311926605505,0.006711409395973154,0.005291005291005291,0.006711409395973154,0.0,0.006711409395973154,True,148,TOP200,PURCHASE_RRF_FILL
fragrantica:85144,85144,Essential Parfums,Patchouli Mania,2023.0,ci_1078b76d0351,1,True,False,,,8,9,False,,,89.0,0.009174311926605505,0.006711409395973154,0.005291005291005291,0.006711409395973154,0.006711409395973154,0.0,True,149,TOP200,PURCHASE_RRF_FILL
fragrantica:90834,90834,Essential Parfums,Néroli Botanica,2024.0,ci_828fd587bcc8,1,True,False,,,8,10,False,,,90.0,0.00909090909090909,0.006666666666666667,0.005263157894736842,0.006666666666666667,0.006666666666666667,0.0,True,150,TOP200,PURCHASE_RRF_FILL
fragrantica:57384,57384,Montale,Arabians Tonka,2019.0,ci_48f88df72266,1,True,False,,,8,9,False,,,91.0,0.009009009009009009,0.006622516556291391,0.005235602094240838,0.006622516556291391,0.006622516556291391,0.0,True,151,TOP200,PURCHASE_RRF_FILL
fragrantica:46623,46623,John Varvatos,Artisan Pure,2017.0,ci_199e1eece1e7,1,True,False,,,8,12,False,95.0,,,0.008695652173913044,0.0064516129032258064,0.005128205128205128,0.0,0.0064516129032258064,0.0064516129032258064,True,152,TOP200,PURCHASE_RRF_FILL
fragrantica:108587,108587,Yugen,Inspire,2023.0,ci_532319e5514b,1,True,False,,,8,8,False,96.0,,,0.008620689655172414,0.00641025641025641,0.00510204081632653,0.0,0.00641025641025641,0.00641025641025641,True,153,TOP200,PURCHASE_RRF_FILL
fragrantica:84224,84224,Ex Nihilo,Blue Talisman,2023.0,ci_aed707d08d34,1,True,False,,,8,10,False,100.0,,,0.008333333333333333,0.00625,0.005,0.0,0.00625,0.00625,True,154,TOP200,PURCHASE_RRF_FILL
fragrantica:39761,39761,Lush,29 High Street,2013.0,ci_5b66cdd8fc5f,1,True,False,,,8,5,False,101.0,,,0.008264462809917356,0.006211180124223602,0.004975124378109453,0.0,0.006211180124223602,0.006211180124223602,True,155,TOP200,PURCHASE_RRF_FILL
fragrantica:70985,70985,Maison Martin Margiela,When the Rain Stops,2021.0,ci_cec1391bad56,1,True,False,,,8,10,False,102.0,,,0.00819672131147541,0.006172839506172839,0.0049504950495049506,0.0,0.006172839506172839,0.006172839506172839,True,156,TOP200,PURCHASE_RRF_FILL
fragrantica:52180,52180,Versace,Eros Flame,2018.0,ci_6c7d7de64d1a|ci_e72742290d76,2,True,False,,,8,14,False,,,103.0,0.008130081300813009,0.006134969325153374,0.0049261083743842365,0.006134969325153374,0.006134969325153374,0.0,True,157,TOP200,PURCHASE_RRF_FILL
fragrantica:72381,72381,Stéphane Humbert Lucas 777,God of Fire,2022.0,ci_25ae9e92691e,1,True,False,,,8,11,False,108.0,,,0.0078125,0.005952380952380952,0.004807692307692308,0.0,0.005952380952380952,0.005952380952380952,True,158,TOP200,PURCHASE_RRF_FILL
fragrantica:485,485,Dolce&Gabbana,Light Blue,2001.0,ci_c0a10848ee51,1,True,False,,,8,10,False,,109.0,,0.007751937984496124,0.005917159763313609,0.004784688995215311,0.005917159763313609,0.0,0.005917159763313609,True,159,TOP200,PURCHASE_RRF_FILL
fragrantica:116224,116224,Nishane,Meant To Be Seen,2025.0,ci_2667882908d6,1,True,False,,,8,9,False,,,109.0,0.007751937984496124,0.005917159763313609,0.004784688995215311,0.005917159763313609,0.005917159763313609,0.0,True,160,TOP200,PURCHASE_RRF_FILL
fragrantica:45711,45711,Philosophy,Amazing Grace Ballet Rose,2017.0,ci_df04693e4cb4,1,True,False,,,8,5,False,,111.0,,0.007633587786259542,0.005847953216374269,0.004739336492890996,0.005847953216374269,0.0,0.005847953216374269,True,161,TOP200,PURCHASE_RRF_FILL
fragrantica:103564,103564,Maison Martin Margiela,Never-ending Summer,2025.0,ci_bf8562dbb7c2,1,True,False,,,8,12,False,112.0,,,0.007575757575757576,0.005813953488372093,0.0047169811320754715,0.0,0.005813953488372093,0.005813953488372093,True,162,TOP200,PURCHASE_RRF_FILL
fragrantica:63829,63829,Banana Republic,Peony & Peppercorn,2019.0,ci_b9a4a5188aac,1,True,False,,,8,7,False,,,115.0,0.007407407407407408,0.005714285714285714,0.004651162790697674,0.005714285714285714,0.005714285714285714,0.0,True,163,TOP200,PURCHASE_RRF_FILL
fragrantica:69281,69281,Bentley,Momentum Unbreakable Eau de Parfum,2021.0,ci_cbb7b0330ab2,1,True,False,,,8,9,False,,,117.0,0.0072992700729927005,0.005649717514124294,0.004608294930875576,0.005649717514124294,0.005649717514124294,0.0,True,164,TOP200,PURCHASE_RRF_FILL
fragrantica:89712,89712,Jaguar,Jaguar Era Reloaded,2024.0,ci_ee512d3fd83f|ci_58d98aa97d8b,2,True,False,,,8,19,False,,,119.0,0.007194244604316547,0.00558659217877095,0.0045662100456621,0.00558659217877095,0.00558659217877095,0.0,True,165,TOP200,PURCHASE_RRF_FILL
fragrantica:54785,54785,Nishane,Ani,2019.0,ci_b5fded73abf9,1,True,False,,,8,14,False,,,123.0,0.006993006993006993,0.00546448087431694,0.004484304932735426,0.00546448087431694,0.00546448087431694,0.0,True,166,TOP200,PURCHASE_RRF_FILL
fragrantica:47891,47891,Maison Martin Margiela,Sailing Day,2017.0,ci_efb07b8e1a13,1,True,False,,,8,12,False,124.0,,,0.006944444444444444,0.005434782608695652,0.004464285714285714,0.0,0.005434782608695652,0.005434782608695652,True,167,TOP200,PURCHASE_RRF_FILL
fragrantica:64092,64092,Nishane,EGE / ΑΙΓΑΙΟ,2020.0,ci_8df0e96b32ea,1,True,False,,,8,8,False,,,125.0,0.006896551724137931,0.005405405405405406,0.0044444444444444444,0.005405405405405406,0.005405405405405406,0.0,True,168,TOP200,PURCHASE_RRF_FILL
fragrantica:62372,62372,Chloé,Chloé Rose Tangerine,2020.0,ci_e9e3d3d4f4c3,1,True,False,,,8,5,False,,127.0,,0.006802721088435374,0.0053475935828877,0.004405286343612335,0.0053475935828877,0.0,0.0053475935828877,True,169,TOP200,PURCHASE_RRF_FILL
fragrantica:74739,74739,Banana Republic,Velvet Pomegranate,2022.0,ci_dedcc1bc3243,1,True,False,,,8,10,False,,,127.0,0.006802721088435374,0.0053475935828877,0.004405286343612335,0.0053475935828877,0.0053475935828877,0.0,True,170,TOP200,PURCHASE_RRF_FILL
fragrantica:120743,120743,Maison Martin Margiela,Up At Dawn,2025.0,ci_91145615bbf1,1,True,False,,,8,10,False,129.0,,,0.006711409395973154,0.005291005291005291,0.004366812227074236,0.0,0.005291005291005291,0.005291005291005291,True,171,TOP200,PURCHASE_RRF_FILL
fragrantica:49827,49827,Replay,Replay Signature Secret,2018.0,ci_87bf6ab870ca|ci_2169b2f1510d,2,True,False,,,8,9,False,,,129.0,0.006711409395973154,0.005291005291005291,0.004366812227074236,0.005291005291005291,0.005291005291005291,0.0,True,172,TOP200,PURCHASE_RRF_FILL
fragrantica:124051,124051,Postes,From.Saint-Tropez,,ci_995ff22a2add,1,True,False,,,8,7,False,,130.0,,0.006666666666666667,0.005263157894736842,0.004347826086956522,0.005263157894736842,0.0,0.005263157894736842,True,173,TOP200,PURCHASE_RRF_FILL
fragrantica:46300,46300,Mancera,Musky Garden,2017.0,ci_d62c7422f3c9,1,True,False,,,8,11,False,,,130.0,0.006666666666666667,0.005263157894736842,0.004347826086956522,0.005263157894736842,0.005263157894736842,0.0,True,174,TOP200,PURCHASE_RRF_FILL
fragrantica:21547,21547,Versace,Bright Crystal Absolu,2013.0,ci_273373b93586,1,True,False,,,8,10,False,,,132.0,0.006578947368421052,0.005208333333333333,0.004310344827586207,0.005208333333333333,0.005208333333333333,0.0,True,175,TOP200,PURCHASE_RRF_FILL
fragrantica:104123,104123,Clean,Strawberry Fields,2025.0,ci_d6f47d522967,1,True,False,,,8,6,False,,134.0,,0.006493506493506494,0.005154639175257732,0.004273504273504274,0.005154639175257732,0.0,0.005154639175257732,True,176,TOP200,PURCHASE_RRF_FILL
fragrantica:132011,132011,Huxley,Port Breathe,,ci_f05320b774b8,1,True,False,,,8,11,False,,135.0,,0.0064516129032258064,0.005128205128205128,0.00425531914893617,0.005128205128205128,0.0,0.005128205128205128,True,177,TOP200,PURCHASE_RRF_FILL
fragrantica:114281,114281,Tenui,Bare,,ci_de2d25789235,1,True,False,,,8,5,False,136.0,,,0.00641025641025641,0.00510204081632653,0.00423728813559322,0.0,0.00510204081632653,0.00510204081632653,True,178,TOP200,PURCHASE_RRF_FILL
fragrantica:114188,114188,Kuoca,Wild Peach,2025.0,ci_9e3683e618f5,1,True,False,,,8,5,False,138.0,,,0.006329113924050633,0.005050505050505051,0.004201680672268907,0.0,0.005050505050505051,0.005050505050505051,True,179,TOP200,PURCHASE_RRF_FILL
fragrantica:98469,98469,Adidas,Happy Feels,2024.0,ci_061397e78705,1,True,False,,,8,3,False,,138.0,,0.006329113924050633,0.005050505050505051,0.004201680672268907,0.005050505050505051,0.0,0.005050505050505051,True,180,TOP200,PURCHASE_RRF_FILL
fragrantica:50767,50767,Replay,#Tank Plate for Him,2018.0,ci_d982e707ddbc,1,True,False,,,8,13,False,,,139.0,0.006289308176100629,0.005025125628140704,0.0041841004184100415,0.005025125628140704,0.005025125628140704,0.0,True,181,TOP200,PURCHASE_RRF_FILL
fragrantica:62766,62766,TUMI,Awaken,2020.0,ci_07d09ab41d6d,1,True,False,,,8,9,False,,,141.0,0.006211180124223602,0.004975124378109453,0.004149377593360996,0.004975124378109453,0.004975124378109453,0.0,True,182,TOP200,PURCHASE_RRF_FILL
fragrantica:88050,88050,Replay,Source of Life Woman,2023.0,ci_60a36f908dca,1,True,False,,,8,8,False,,,142.0,0.006172839506172839,0.0049504950495049506,0.004132231404958678,0.0049504950495049506,0.0049504950495049506,0.0,True,183,TOP200,PURCHASE_RRF_FILL
fragrantica:73547,73547,Trussardi,The Italian Artists of Via Solferino,2022.0,ci_9975d74312fa,1,True,False,,,8,10,False,,,143.0,0.006134969325153374,0.0049261083743842365,0.00411522633744856,0.0049261083743842365,0.0049261083743842365,0.0,True,184,TOP200,PURCHASE_RRF_FILL
fragrantica:4849,4849,Philosophy,Amazing Grace,1996.0,ci_fb0dea544479,1,True,False,,,8,7,False,,146.0,,0.006024096385542169,0.0048543689320388345,0.0040650406504065045,0.0048543689320388345,0.0,0.0048543689320388345,True,185,TOP200,PURCHASE_RRF_FILL
fragrantica:80039,80039,Trussardi,District of Nolo,2023.0,ci_bbf72792ad02,1,True,False,,,8,11,False,,,151.0,0.005847953216374269,0.004739336492890996,0.00398406374501992,0.004739336492890996,0.004739336492890996,0.0,True,186,TOP200,PURCHASE_RRF_FILL
fragrantica:4064,4064,Montale,Vanille Absolu,2008.0,ci_ec6da844c7a5,1,True,False,,,8,4,False,,,154.0,0.005747126436781609,0.004672897196261682,0.003937007874015748,0.004672897196261682,0.004672897196261682,0.0,True,187,TOP200,PURCHASE_RRF_FILL
fragrantica:133967,133967,SW19,5pm,2026.0,ci_dd2b9244c21e,1,True,False,,,8,6,False,155.0,,,0.005714285714285714,0.004651162790697674,0.00392156862745098,0.0,0.004651162790697674,0.004651162790697674,True,188,TOP200,PURCHASE_RRF_FILL
fragrantica:114286,114286,Tenui,Feather,,ci_15637f950a6e,1,True,False,,,8,10,False,156.0,,,0.005681818181818182,0.004629629629629629,0.00390625,0.0,0.004629629629629629,0.004629629629629629,True,189,TOP200,PURCHASE_RRF_FILL
fragrantica:57879,57879,Mancera,Amber Fever,2019.0,ci_59d00d38b234,1,True,False,,,8,11,False,,,163.0,0.00546448087431694,0.004484304932735426,0.0038022813688212928,0.004484304932735426,0.004484304932735426,0.0,True,190,TOP200,PURCHASE_RRF_FILL
fragrantica:276,276,Calvin Klein,CK One,1994.0,ci_8464256d016c,1,True,False,,,8,21,False,169.0,,,0.005291005291005291,0.004366812227074236,0.0037174721189591076,0.0,0.004366812227074236,0.004366812227074236,True,191,TOP200,PURCHASE_RRF_FILL
fragrantica:1068,1068,Dolce&Gabbana,Light Blue pour Homme,2007.0,ci_63034975f070|ci_253bb2170a5c,2,True,False,,,8,10,False,,170.0,,0.005263157894736842,0.004347826086956522,0.003703703703703704,0.004347826086956522,0.0,0.004347826086956522,True,192,TOP200,PURCHASE_RRF_FILL
fragrantica:45055,45055,Montale,Day Dreams,2017.0,ci_0381d47c8406,1,True,False,,,8,8,False,,,171.0,0.005235602094240838,0.004329004329004329,0.0036900369003690036,0.004329004329004329,0.004329004329004329,0.0,True,193,TOP200,PURCHASE_RRF_FILL
fragrantica:93864,93864,SW19,6am,2024.0,ci_497d08e59bab,1,True,False,,,8,9,False,172.0,,,0.005208333333333333,0.004310344827586207,0.003676470588235294,0.0,0.004310344827586207,0.004310344827586207,True,194,TOP200,PURCHASE_RRF_FILL
fragrantica:59828,59828,Trussardi,Behind The Curtain Piazza Alla Scala,2020.0,ci_938c20fbc0d3|ci_e2bc8eed511e,2,True,False,,,8,11,False,,,172.0,0.005208333333333333,0.004310344827586207,0.003676470588235294,0.004310344827586207,0.004310344827586207,0.0,True,195,TOP200,PURCHASE_RRF_FILL
fragrantica:59830,59830,Trussardi,I Vicoli Via Fiori Chiari,2020.0,ci_54dcd14cd0b1|ci_00a33e55aff9,2,True,False,,,8,9,False,,,173.0,0.0051813471502590676,0.004291845493562232,0.003663003663003663,0.004291845493562232,0.004291845493562232,0.0,True,196,TOP200,PURCHASE_RRF_FILL
fragrantica:73546,73546,Trussardi,Walking in Porta Venezia,2022.0,ci_2b2dcf87238b,1,True,False,,,8,12,False,,,174.0,0.005154639175257732,0.004273504273504274,0.0036496350364963502,0.004273504273504274,0.004273504273504274,0.0,True,197,TOP200,PURCHASE_RRF_FILL
fragrantica:131298,131298,Lanvin,Éclat d’Arpège White Tea,2026.0,ci_21e1d1f3e3be,1,True,False,,,8,9,False,,178.0,,0.005050505050505051,0.004201680672268907,0.0035971223021582736,0.004201680672268907,0.0,0.004201680672268907,True,198,TOP200,PURCHASE_RRF_FILL
